family,species,p4_m,p4_sd,p7_m,p7_sd,p2_m,p2_sd,p3_m,p3_sd,p8_m,p8_sd,p6_m,p6_sd,p1_m,p1_sd,p5_m,p5_sd,nentropy_m,nentropy_sd,sd_tot,trophic_guild_predicted,trophic_guild_predicted_text
Gobiidae,Fusigobius_aureus,4.12E-04,9.60E-04,0.004445243,0.013254783,0.023063819,0.132726871,9.47E-04,0.005573112,0.359317834,0.292654196,4.76E-06,6.20E-05,1.17E-04,0.002321652,0.611691245,0.300312888,0.87816613,0.055642144,0.440072489,5,microinvertivore
Gobiidae,Elacatinus_tenox,0.001456644,0.00276724,0.008120971,0.017481068,0.008791892,0.074618747,0.001251495,0.00869612,0.34820346,0.267917674,1.42E-05,1.13E-04,8.29E-05,0.002324739,0.632078474,0.270280689,0.867212598,0.052493621,0.388321739,5,microinvertivore
Gobiidae,Callogobius_plumatus,5.90E-04,0.001198262,0.004981835,0.009480692,0.007582495,0.070390697,0.00138583,0.010885017,0.379202919,0.27778418,6.27E-06,5.71E-05,2.85E-05,4.60E-04,0.606222,0.279239764,0.871124914,0.049672291,0.400379525,5,microinvertivore
Gobiidae,Gobioides_africanus,0.029041341,0.039207323,0.040357898,0.061284356,0.010566704,0.066005423,0.002211037,0.020088919,0.247797327,0.235489836,6.81E-04,0.007380266,2.87E-05,6.35E-04,0.669315821,0.244924412,0.819592132,0.089507164,0.354332569,5,microinvertivore
Gobiidae,Gobioides_sagitta,0.363298559,0.226959656,0.110489681,0.132468181,0.02023343,0.100387299,0.003171223,0.025301183,0.124130218,0.176247157,0.010431369,0.058723749,3.02E-05,9.03E-04,0.368215369,0.254485101,0.719018878,0.096794324,0.423144521,5,microinvertivore
Gobiidae,Valenciennea_helsdingenii,0.154412347,0.142843248,0.08278585,0.10376575,0.025440877,0.132366789,0.002804538,0.020128869,0.171983587,0.197076651,0.003594887,0.029385405,3.56E-05,0.001078984,0.558942322,0.255953319,0.740518905,0.111846018,0.392827745,5,microinvertivore
Gobiidae,Luposicya_lupus,4.21E-04,9.19E-04,0.003995712,0.008278701,0.001724447,0.017214594,0.001030942,0.008018336,0.373416249,0.282377833,7.17E-06,1.42E-04,4.47E-05,8.95E-04,0.619359824,0.282028228,0.874393881,0.04935437,0.399634834,5,microinvertivore
Gobiidae,Fusigobius_maximus,0.004480551,0.00710094,0.014082824,0.024546417,0.035467404,0.164112853,0.001296655,0.008237566,0.279316399,0.235653411,5.41E-05,5.77E-04,2.71E-04,0.010784964,0.665030558,0.257548448,0.860353954,0.062608685,0.386825824,5,microinvertivore
Gobiidae,Fusigobius_melacron,3.97E-04,8.54E-04,0.003769812,0.008303728,0.010372862,0.087191097,0.001185264,0.009231781,0.364794855,0.292540888,8.61E-06,1.55E-04,3.90E-05,6.46E-04,0.619432785,0.29500638,0.87864465,0.054049842,0.424695856,5,microinvertivore
Gobiidae,Clevelandia_ios,0.00287831,0.004495893,0.011736155,0.0191662,8.39E-04,0.005444574,6.91E-04,0.003056135,0.366781065,0.235563969,2.66E-05,2.51E-04,1.88E-05,3.70E-04,0.617028906,0.234332347,0.853290025,0.044088975,0.332909555,5,microinvertivore
Gobiidae,Nematogobius_brachynemus,0.002103576,0.00415724,0.010384068,0.022318208,0.004828173,0.043586629,0.001166776,0.006633588,0.293374411,0.242859615,2.30E-05,2.67E-04,4.00E-05,6.89E-04,0.688080003,0.245318753,0.86843881,0.057897988,0.348743191,5,microinvertivore
Gobiidae,Nematogobius_maindroni,0.006138391,0.010872068,0.018361674,0.034428356,0.006190815,0.050175444,0.001329354,0.007240978,0.256771151,0.224217713,7.24E-05,7.47E-04,3.77E-05,6.69E-04,0.711098532,0.230039601,0.858609977,0.067614569,0.327209913,5,microinvertivore
Gobiidae,Luciogobius_saikaiensis,0.002198572,0.003563706,0.010255253,0.018272222,9.44E-04,0.008007512,6.68E-04,0.003016227,0.382356566,0.245417971,2.02E-05,1.98E-04,1.93E-05,3.69E-04,0.603537874,0.24448524,0.856393866,0.044088075,0.347020144,5,microinvertivore
Gobiidae,Clariger_papillosus,0.001490945,0.00253697,0.008230905,0.014877151,8.52E-04,0.007358242,6.36E-04,0.002969025,0.399086447,0.251932237,1.37E-05,1.42E-04,1.95E-05,3.70E-04,0.589670765,0.251031408,0.859364362,0.042292254,0.356058284,5,microinvertivore
Gobiidae,Clariger_exilis,0.001727624,0.002885569,0.008943814,0.016074986,8.80E-04,0.007566186,6.48E-04,0.002996666,0.392635915,0.24925934,1.59E-05,1.61E-04,1.94E-05,3.69E-04,0.595129584,0.248325931,0.858250396,0.042776341,0.35231961,5,microinvertivore
Gobiidae,Eviota_mikiae,4.08E-04,8.50E-04,0.004046493,0.008463317,0.013613742,0.096824325,9.54E-04,0.009859852,0.366601036,0.28400479,8.67E-06,1.49E-04,3.54E-04,0.013491438,0.614013932,0.286387128,0.874388843,0.051686962,0.415214241,5,microinvertivore
Gobiidae,Echinogobius_hayashii,0.003700711,0.007427656,0.013821372,0.032226784,0.024537941,0.135259022,0.001352378,0.011164772,0.289728943,0.241120484,4.84E-05,3.96E-04,3.20E-04,0.010942625,0.666490383,0.253918309,0.863255573,0.060382188,0.377156313,5,microinvertivore
Gobiidae,Vanderhorstia_attenuata,4.79E-04,0.001210044,0.004555674,0.010702592,0.025435148,0.133576257,0.001301578,0.013497601,0.345352617,0.281831039,1.70E-05,3.04E-04,6.66E-04,0.011995305,0.622192372,0.288032148,0.874480579,0.054483424,0.425060047,5,microinvertivore
Gobiidae,Luciogobius_elongatus,0.001696158,0.002840244,0.008835093,0.015884632,8.69E-04,0.007510871,6.46E-04,0.002994069,0.393479315,0.249648079,1.56E-05,1.58E-04,1.94E-05,3.69E-04,0.594439129,0.248674169,0.858445196,0.04267949,0.352829893,5,microinvertivore
Gobiidae,Opua_nephodes,8.42E-04,0.001774976,0.005938994,0.012537457,0.010439536,0.087210416,0.001013299,0.006583739,0.351178411,0.271526535,8.19E-06,8.57E-05,1.98E-04,0.006464897,0.630381623,0.275148233,0.871308934,0.049648327,0.396590912,5,microinvertivore
Gobiidae,Amblygobius_tekomaji,5.55E-04,0.001405417,0.004607156,0.010992951,0.002847384,0.030892182,8.57E-04,0.006077174,0.356728527,0.275081902,7.48E-06,1.09E-04,3.82E-05,8.07E-04,0.634359757,0.27514436,0.873659664,0.049922265,0.390498673,5,microinvertivore
Gobiidae,Platygobiopsis_akihito,0.026732187,0.03847822,0.038579273,0.061610707,0.020093602,0.11743914,0.002182639,0.016297627,0.233263439,0.217712881,4.15E-04,0.004469672,2.03E-04,0.00571434,0.67853097,0.239959755,0.824162786,0.089624066,0.352655967,5,microinvertivore
Gobiidae,Periophthalmus_barbarus,0.040745568,0.048598392,0.048491605,0.066310989,0.002787828,0.014878119,0.001292912,0.00619977,0.2715585,0.218896497,5.54E-04,0.005534982,2.88E-05,7.08E-04,0.634540534,0.224260479,0.793563953,0.089100878,0.324435391,5,microinvertivore
Gobiidae,Periophthalmus_kalolo,0.035966712,0.043678515,0.045582693,0.062913026,0.002633686,0.013938828,0.001254011,0.005940291,0.276356124,0.219289193,4.10E-04,0.002684616,2.83E-05,6.84E-04,0.637768694,0.223355718,0.798792149,0.086171417,0.322612214,5,microinvertivore
Gobiidae,Periophthalmus_argentilineatus,0.084158278,0.087610431,0.068993318,0.088219213,0.003962866,0.022098949,0.001540549,0.00782187,0.244710477,0.217561886,0.001111196,0.006769767,3.22E-05,8.71E-04,0.5954911,0.233155354,0.755595226,0.100727705,0.34314566,5,microinvertivore
Gobiidae,Gobius_senegambiensis,0.004625165,0.008554334,0.016164811,0.031303673,0.010891454,0.075528082,0.002188289,0.019452172,0.289582151,0.240480741,7.17E-05,8.14E-04,3.44E-05,4.84E-04,0.676442003,0.245935782,0.85862263,0.063847189,0.354192416,5,microinvertivore
Gobiidae,Periophthalmus_modestus,0.01234581,0.016846945,0.026107812,0.038730192,0.001673501,0.008577278,9.72E-04,0.004214386,0.312771016,0.220655548,1.31E-04,0.001003472,2.48E-05,5.31E-04,0.645974498,0.22010907,0.832303771,0.062812299,0.314663853,5,microinvertivore
Gobiidae,Oxyurichthys_papuensis,0.097465652,0.099724431,0.075213798,0.096747705,0.005842097,0.029960224,0.001752412,0.009064304,0.243512698,0.218506071,0.001382298,0.007529775,3.58E-05,9.70E-04,0.574795207,0.238778635,0.745585152,0.102311532,0.353698509,5,microinvertivore
Gobiidae,Elacatinus_colini,3.07E-04,8.09E-04,0.003272422,0.00864622,0.016705131,0.103867404,0.00121218,0.016889082,0.375558266,0.299320183,1.20E-05,2.48E-04,4.00E-04,0.014089055,0.602532311,0.30266693,0.878082403,0.054466284,0.438802343,5,microinvertivore
Gobiidae,Stonogobiops_dracula,0.003713909,0.006696877,0.013210655,0.023924876,0.02475631,0.136755557,0.001441862,0.015615578,0.274734696,0.235430987,3.31E-05,2.47E-04,3.71E-05,8.73E-04,0.682072367,0.252151017,0.864104106,0.061000388,0.372252448,5,microinvertivore
Gobiidae,Oxyurichthys_visayanus,0.004651796,0.008275245,0.014694481,0.027427594,0.016584832,0.107783869,0.001139851,0.007696516,0.278664803,0.232594328,8.73E-05,0.001467338,2.59E-05,4.56E-04,0.684151038,0.243663439,0.860548054,0.061331333,0.354924929,5,microinvertivore
Gobiidae,Valenciennea_persica,0.013051789,0.026405841,0.026488972,0.048996809,0.046332858,0.183238438,0.002146126,0.014686251,0.253393039,0.237872815,4.81E-04,0.00863482,1.15E-04,0.003603495,0.657991156,0.266950219,0.845136633,0.080013095,0.405984492,5,microinvertivore
Gobiidae,Amblychaeturichthys_hexanema,0.067188031,0.075239777,0.063319303,0.084739873,0.004847321,0.025036473,0.001619758,0.008223399,0.260620201,0.221019501,8.85E-04,0.005197651,3.40E-05,8.78E-04,0.601486796,0.233857574,0.766671056,0.09910269,0.342203289,5,microinvertivore
Gobiidae,Vanderhorstia_steelei,0.001472307,0.003065775,0.007626205,0.014082864,0.016685549,0.109109046,0.002270427,0.020299028,0.35363012,0.270641615,3.73E-05,5.54E-04,6.49E-05,0.001897311,0.61821322,0.275930363,0.867369374,0.055378422,0.40238404,5,microinvertivore
Gobiidae,Stonogobiops_yasha,0.00101651,0.001887462,0.006668958,0.013175556,0.007106094,0.064677856,9.74E-04,0.008173218,0.323591941,0.254860381,2.05E-05,2.72E-04,3.44E-05,6.88E-04,0.660587838,0.257414854,0.870608106,0.05139337,0.368298727,5,microinvertivore
Gobiidae,Gobionellus_occidentalis,0.029787662,0.057753701,0.046408274,0.091721865,0.024153562,0.094555044,0.004894821,0.034092081,0.546413686,0.306185333,0.002208027,0.019556265,1.42E-04,0.002131782,0.345991877,0.281986587,0.809663296,0.106628383,0.442158572,8,planktivore
Gobiidae,Elacatinus_phthirophagus,3.53E-04,0.002875526,0.003239723,0.007697753,0.019471826,0.11619543,0.001008001,0.007704256,0.38306218,0.29289865,3.56E-06,4.74E-05,6.14E-05,0.001656523,0.59280015,0.297455169,0.875827377,0.053182685,0.433474568,5,microinvertivore
Gobiidae,Evorthodus_lyricus,0.047484125,0.071317155,0.063497,0.105413335,0.051237342,0.12479695,0.00341114,0.020313042,0.23662788,0.237682481,0.002017823,0.014199415,8.08E-05,0.001639167,0.595643894,0.266765152,0.776093975,0.110136991,0.400057402,5,microinvertivore
Gobiidae,Favonigobius_gymnauchen,0.010362519,0.019297222,0.028650271,0.054653246,0.014774983,0.051744118,0.002212697,0.01377852,0.343309378,0.26326355,2.71E-04,0.002518757,5.62E-05,9.79E-04,0.600362924,0.262670141,0.829285225,0.076606724,0.380180569,5,microinvertivore
Gobiidae,Cryptocentroides_insignis,0.007637716,0.015815111,0.020083907,0.038105381,0.02227417,0.123999431,0.002060547,0.016059452,0.262049331,0.227879878,2.06E-04,0.003641708,4.98E-05,8.74E-04,0.685638571,0.246651099,0.853827107,0.071146804,0.36071586,5,microinvertivore
Gobiidae,Ctenogobius_saepepallens,0.001550256,0.003141762,0.010317803,0.022331923,0.009380737,0.039435433,0.00163421,0.013115351,0.413709019,0.284755693,4.00E-05,4.62E-04,6.86E-05,0.001123242,0.563299375,0.281825748,0.856729226,0.058033225,0.403421347,5,microinvertivore
Gobiidae,Ctenogobius_boleosoma,0.005818418,0.011339566,0.021083439,0.042127831,0.012332932,0.045466109,0.002031083,0.013928556,0.36412268,0.268053618,1.49E-04,0.001491294,5.74E-05,9.44E-04,0.594405523,0.265980629,0.840430304,0.069239677,0.383100593,5,microinvertivore
Gobiidae,Ctenogobius_smaragdus,0.047072346,0.067821761,0.060598403,0.097779807,0.026724445,0.082689602,0.002840645,0.016185178,0.280353626,0.250012591,0.001450716,0.010523852,6.10E-05,0.001323934,0.580898838,0.264046326,0.778605873,0.103866398,0.391917689,5,microinvertivore
Gobiidae,Ctenogobius_stigmaticus,0.007155146,0.013786919,0.023547656,0.046366788,0.013086685,0.047430579,0.00209206,0.013862526,0.356255139,0.265922361,1.84E-04,0.001796368,5.68E-05,9.50E-04,0.597622944,0.264207314,0.836925331,0.071603005,0.381190405,5,microinvertivore
Gobiidae,Exyrias_akihito,0.01623336,0.022671299,0.027272179,0.040870886,0.008247494,0.064529728,0.001817912,0.014234874,0.243231833,0.218497272,5.09E-04,0.010811653,3.10E-05,5.92E-04,0.702657481,0.227257984,0.839566029,0.079174343,0.325661827,5,microinvertivore
Gobiidae,Oxyurichthys_stigmalophius,0.054077931,0.066033054,0.054081336,0.078646875,0.015941194,0.102618174,0.002653404,0.018210622,0.228107632,0.232290392,0.001259526,0.017332318,6.16E-05,0.001222403,0.643817343,0.255006838,0.795098105,0.104278478,0.375096026,5,microinvertivore
Gobiidae,Gobius_ateriformis,0.003341017,0.006981414,0.012203762,0.026598201,0.016763696,0.105968225,0.001260663,0.008920557,0.294494188,0.245971616,4.23E-05,4.41E-04,3.26E-05,5.48E-04,0.671861703,0.256687977,0.864139495,0.061800786,0.372097156,5,microinvertivore
Gobiidae,Sicyopterus_lagocephalus,0.029413828,0.03980177,0.043251955,0.064990939,0.004960712,0.023784704,0.001501152,0.00714495,0.304547409,0.229982695,4.24E-04,0.003063665,3.51E-05,7.94E-04,0.615865963,0.233541562,0.802782741,0.083873357,0.337444044,5,microinvertivore
Gobiidae,Eviota_masudai,3.23E-04,6.94E-04,0.003618769,0.007709529,0.006540041,0.065392521,8.51E-04,0.006767604,0.38169833,0.288990538,3.97E-06,5.90E-05,4.93E-04,0.019371885,0.606472287,0.289279299,0.875738857,0.049974262,0.414674833,5,microinvertivore
Gobiidae,Vanneaugobius_canariensis,7.89E-04,0.001528154,0.005822319,0.011940904,0.009913878,0.083490884,0.001145418,0.008003897,0.351912446,0.26617621,7.02E-06,7.28E-05,3.49E-04,0.014458124,0.630060393,0.270244962,0.870523061,0.05145235,0.388935558,5,microinvertivore
Gobiidae,Vanneaugobius_pruvoti,5.80E-04,0.001179029,0.004928946,0.010553665,0.009749853,0.08299261,0.001155408,0.009307686,0.365017864,0.274337438,5.13E-06,5.47E-05,3.28E-04,0.013418415,0.618234562,0.277757353,0.872088718,0.051086186,0.399596559,5,microinvertivore
Gobiidae,Tryssogobius_colini,3.26E-04,7.23E-04,0.003650376,0.008402856,0.003268454,0.037958194,6.74E-04,0.004141192,0.368659075,0.281768062,3.15E-06,3.55E-05,2.82E-05,4.13E-04,0.623391339,0.28195615,0.87571499,0.049827162,0.400526888,5,microinvertivore
Gobiidae,Hazeus_maculipinna,5.16E-04,0.001178883,0.004384785,0.009362508,0.008041067,0.074027712,0.001474976,0.019397517,0.345481527,0.274344731,7.37E-06,1.14E-04,1.72E-04,0.006204255,0.639921937,0.277610664,0.875752372,0.051879269,0.397890224,5,microinvertivore
Gobiidae,Hazeus_otakii,0.00300915,0.005739652,0.011207532,0.019097601,0.009563123,0.080309014,0.001354716,0.012695478,0.277830116,0.230380059,3.88E-05,4.79E-04,2.52E-04,0.010149367,0.696744803,0.237960259,0.866997498,0.058711245,0.341777223,5,microinvertivore
Gobiidae,Bryaninops_amplus,9.73E-04,0.001953795,0.006659481,0.014796838,0.014079824,0.094666579,0.001398635,0.012202218,0.359801133,0.275831372,1.85E-05,3.41E-04,4.33E-05,9.18E-04,0.617025586,0.279195856,0.869163552,0.054229518,0.404187641,5,microinvertivore
Gobiidae,Callogobius_sclateri,0.003611973,0.005455746,0.011433268,0.017588797,5.18E-04,0.003055987,7.80E-04,0.003366321,0.308094202,0.197934905,3.28E-05,3.32E-04,2.33E-05,4.67E-04,0.675506075,0.198651459,0.854186242,0.044183372,0.281070736,5,microinvertivore
Gobiidae,Trimmatom_zapotes,0.004624029,0.007125799,0.01249288,0.02027116,6.07E-04,0.004320436,8.67E-04,0.003915915,0.443384574,0.231026783,4.86E-05,4.73E-04,2.69E-05,5.61E-04,0.537948786,0.22980656,0.845088518,0.040760977,0.326620062,5,microinvertivore
Gobiidae,Eviota_bifasciata,4.86E-04,0.002279392,0.004102253,0.009108784,0.01363646,0.100325525,0.001535973,0.012418277,0.359772749,0.288587021,8.65E-06,1.50E-04,4.71E-04,0.018316778,0.619986315,0.2920788,0.877583041,0.053561525,0.423362269,5,microinvertivore
Gobiidae,Yongeichthys_criniger,0.038141765,0.046108698,0.038402256,0.052813313,0.001173829,0.007361394,0.001515357,0.007201381,0.164444865,0.158004757,3.96E-04,0.003055102,4.08E-05,0.001097419,0.755885045,0.175154303,0.822620017,0.092462624,0.246325758,5,microinvertivore
Gobiidae,Stonogobiops_nematodes,0.002213384,0.003781989,0.008555424,0.014033859,4.40E-04,0.002857795,8.66E-04,0.003867082,0.219952481,0.174552837,2.19E-05,2.51E-04,3.03E-05,6.26E-04,0.76791991,0.176427409,0.873076195,0.052528621,0.248656697,5,microinvertivore
Gobiidae,Egglestonichthys_patriciae,0.001005895,0.002012286,0.006269715,0.012373729,0.015884653,0.107867869,0.001233089,0.010006481,0.314464263,0.25757201,1.88E-05,3.93E-04,5.41E-05,0.001449739,0.661069478,0.265966964,0.872815403,0.052808911,0.385975113,5,microinvertivore
Gobiidae,Paratrimma_nigrimenta,0.00187066,0.003374008,0.009662005,0.017007936,0.018630293,0.114981363,0.001221967,0.00863961,0.321857058,0.250898087,2.89E-05,4.56E-04,7.74E-05,0.002021478,0.646651708,0.258898335,0.864022356,0.055370449,0.378917541,5,microinvertivore
Gobiidae,Tridentiger_microsquamis,0.001785484,0.00310166,0.009239932,0.01812819,0.017012059,0.109962263,0.00137305,0.008647602,0.309755472,0.241958679,3.59E-05,5.55E-04,3.91E-04,0.014116299,0.660406799,0.250062182,0.86422012,0.053446375,0.365758673,5,microinvertivore
Gobiidae,Bathygobius_cocosensis,0.018160804,0.029074498,0.027938392,0.052531994,0.001644723,0.010582107,0.002164201,0.01056072,0.123743945,0.152850641,3.46E-04,0.003090051,9.41E-05,0.002239785,0.825907433,0.171704857,0.87276818,0.090589381,0.238094284,5,microinvertivore
Gobiidae,Bathygobius_coalitus,0.010810029,0.021256269,0.023731396,0.053411175,0.002459395,0.017401205,0.003130992,0.017452813,0.123786595,0.1657506,3.14E-04,0.003011303,1.88E-04,0.004456226,0.835579509,0.182486391,0.888926756,0.087658159,0.254392326,5,microinvertivore
Gobiidae,Bathygobius_laddi,0.001378223,0.004349516,0.009565968,0.033029826,0.003239568,0.030505709,0.004059397,0.028815222,0.16705816,0.228141156,4.54E-05,5.57E-04,8.85E-04,0.017365551,0.813768508,0.234581874,0.909971448,0.073706251,0.33203873,5,microinvertivore
Gobiidae,Bathygobius_cotticeps,0.014789823,0.030034856,0.029617089,0.067387614,0.004245295,0.028794992,0.00474262,0.026879932,0.116968895,0.169863068,7.06E-04,0.006704838,3.20E-04,0.006685026,0.82861077,0.195575965,0.884927385,0.095811589,0.272374612,5,microinvertivore
Gobiidae,Bathygobius_cyclopterus,0.004460843,0.0094845,0.01472767,0.03521694,0.001435476,0.010157279,0.002504285,0.017397782,0.142792053,0.175226433,1.07E-04,0.001227697,1.44E-04,0.003111594,0.833827961,0.183133227,0.896534054,0.075617488,0.25688385,5,microinvertivore
Gobiidae,Bathygobius_mystacium,0.034983568,0.051764566,0.039149255,0.069575392,0.002528045,0.016374969,0.002826804,0.014272135,0.113676201,0.15235723,8.75E-04,0.007450227,1.09E-04,0.002526143,0.805852216,0.186215469,0.854442986,0.103679319,0.256793599,5,microinvertivore
Gobiidae,Bathygobius_petrophilus,0.002339262,0.005575405,0.010763114,0.030008353,0.001501533,0.012358159,0.002576787,0.02108342,0.157374878,0.1909902,4.44E-05,5.27E-04,2.18E-04,0.005053104,0.825181721,0.196902127,0.901233308,0.071458566,0.277132345,5,microinvertivore
Gobiidae,Bathygobius_aeolosoma,0.003734691,0.008218623,0.013118227,0.032139831,0.001469383,0.011303641,0.002129904,0.012724823,0.146518826,0.177714282,7.16E-05,7.99E-04,1.26E-04,0.002619719,0.832831102,0.184314379,0.898060958,0.07375641,0.258750585,5,microinvertivore
Gobiidae,Bathygobius_lineatus,0.004326129,0.009146547,0.014046174,0.033747483,0.001254639,0.009126398,0.001998859,0.011586779,0.143892558,0.172975448,8.04E-05,8.98E-04,1.23E-04,0.003054292,0.834278461,0.179916896,0.896499435,0.074178953,0.252469458,5,microinvertivore
Gobiidae,Bathygobius_ramosus,0.076741306,0.096462052,0.055979519,0.089748537,0.003592573,0.023007803,0.003426455,0.017885441,0.10376378,0.14835189,0.002283127,0.018027162,1.07E-04,0.0024379,0.75410667,0.211603156,0.818470005,0.115677265,0.292102853,5,microinvertivore
Gobiidae,Bathygobius_curacao,0.00440222,0.009278247,0.01416985,0.033950505,0.001259227,0.009144172,0.00200187,0.01157023,0.143515639,0.172567175,8.19E-05,9.13E-04,1.23E-04,0.003050366,0.834446674,0.179602446,0.896360284,0.074319608,0.251997648,5,microinvertivore
